Qu?ng Bình,Cao B?ng,78,132,,,,,,,,,,,,
Qu?ng Nam,Cao B?ng,84,138,,,,,,,,,,,,
Qu?ng Ngãi,Cao B?ng,84,138,,,,,,,,,,,,
Qu?ng Tr?,Cao B?ng,84,138,,,,,,,,,,,,
Sóc Tr?ng,Cao B?ng,84,138,,,,,,,,,,,,
S?n La,Cao B?ng,78,132,,,,,,,,,,,,
Tây Ninh,Cao B?ng,84,138,,,,,,,,,,,,
Thái Bình,Cao B?ng,72,126,,,,,,,,,,,,
Thanh Hóa,Cao B?ng,72,126,,,,,,,,,,,,
Th?a Thiên Hu?,Cao B?ng,84,138,,,,,,,,,,,,
Ti?n Giang,Cao B?ng,84,138,,,,,,,,,,,,
Trà Vinh,Cao B?ng,84,138,,,,,,,,,,,,
V?nh Long,Cao B?ng,84,138,,,,,,,,,,,,
Yên Bái,Cao B?ng,78,132,,,,,,,,,,,,
B?c Giang,Cao B?ng,72,126,,,,,,,,,,,,
B?c K?n,Cao B?ng,78,132,,,,,,,,,,,,
B?c Ninh,Cao B?ng,72,126,,,,,,,,,,,,
Hà Giang,Cao B?ng,84,138,,,,,,,,,,,,
Hà N?i,Cao B?ng,72,126,,,,,,,,,,,,
H?i D??ng,Cao B?ng,72,126,,,,,,,,,,,,
L?ng S?n,Cao B?ng,72,126,,,,,,,,,,,,
Qu?ng Ninh,Cao B?ng,78,132,,,,,,,,,,,,
Thái Nguyên,Cao B?ng,66,120,,,,,,,,,,,,
Tuyên Quang,Cao B?ng,72,126,,,,,,,,,,,,
V?nh Phúc,Cao B?ng,72,126,,,,,,,,,,,,
Qu?ng Nam,?à N?ng,48,102,,,,,,,,,,,,
Th?a Thiên Hu?,?à N?ng,48,102,,,,,,,,,,,,
An Giang,?à N?ng,78,132,,,,,,,,,,,,
Bà R?a - V?ng Tàu,?à N?ng,72,126,,,,,,,,,,,,
B?c Giang,?à N?ng,66,120,,,,,,,,,,,,
B?c K?n,?à N?ng,84,138,,,,,,,,,,,,
B?c Liêu,?à N?ng,78,132,,,,,,,,,,,,
B?c Ninh,?à N?ng,66,120,,,,,,,,,,,,
B?n Tre,?à N?ng,72,126,,,,,,,,,,,,
Bình ??nh,?à N?ng,72,126,,,,,,,,,,,,
Bình D??ng,?à N?ng,72,126,,,,,,,,,,,,
Bình Ph??c,?à N?ng,78,132,,,,,,,,,,,,
Bình Thu?n,?à N?ng,72,126,,,,,,,,,,,,
Cà Mau,?à N?ng,84,138,,,,,,,,,,,,
?à N?ng,?à N?ng,24,72,,,,,,,,,,,,
C?n Th?,?à N?ng,66,120,,,,,,,,,,,,
Cao B?ng,?à N?ng,78,132,,,,,,,,,,,,
??k L?k,?à N?ng,84,138,,,,,,,,,,,,
??k Nông,?à N?ng,78,126,,,,,,,,,,,,
?i?n Biên,?à N?ng,78,132,,,,,,,,,,,,
??ng Nai,?à N?ng,72,126,,,,,,,,,,,,
??ng Tháp,?à N?ng,66,120,,,,,,,,,,,,
Gia Lai,?à N?ng,72,126,,,,,,,,,,,,
Hà N?i,?à N?ng,60,114,,,,,,,,,,,,
Hà Giang,?à N?ng,78,132,,,,,,,,,,,,
Hà Nam,?à N?ng,66,120,,,,,,,,,,,,
Hà T?nh,?à N?ng,78,132,,,,,,,,,,,,
H?i D??ng,?à N?ng,66,120,,,,,,,,,,,,
TP. H? Chí Minh,?à N?ng,60,114,,,,,,,,,,,,
H?i Phòng,?à N?ng,66,120,,,,,,,,,,,,
H?u Giang,?à N?ng,66,120,,,,,,,,,,,,
Hòa Bình,?à N?ng,66,120,,,,,,,,,,,,
H?ng Yên,?à N?ng,66,120,,,,,,,,,,,,
Khánh Hòa,?à N?ng,72,126,,,,,,,,,,,,
Kiên Giang,?à N?ng,78,132,,,,,,,,,,,,
Kon Tum,?à N?ng,84,138,,,,,,,,,,,,
Lai Châu,?à N?ng,78,132,,,,,,,,,,,,
Lâm ??ng,?à N?ng,84,138,,,,,,,,,,,,
L?ng S?n,?à N?ng,66,120,,,,,,,,,,,,
Lào Cai,?à N?ng,78,132,,,,,,,,,,,,
Long An,?à N?ng,72,126,,,,,,,,,,,,
Nam ??nh,?à N?ng,66,120,,,,,,,,,,,,
Ngh? An,?à N?ng,66,120,,,,,,,,,,,,
Ninh Bình,?à N?ng,66,120,,,,,,,,,,,,
Ninh Thu?n,?à N?ng,84,138,,,,,,,,,,,,
Phú Th?,?à N?ng,66,120,,,,,,,,,,,,
Phú Yên,?à N?ng,84,138,,,,,,,,,,,,
Qu?ng Ninh,?à N?ng,66,120,,,,,,,,,,,,
Sóc Tr?ng,?à N?ng,78,132,,,,,,,,,,,,
S?n La,?à N?ng,78,132,,,,,,,,,,,,
Tây Ninh,?à N?ng,72,126,,,,,,,,,,,,
Thái Bình,?à N?ng,66,120,,,,,,,,,,,,
Thái Nguyên,?à N?ng,66,120,,,,,,,,,,,,
Thanh Hóa,?à N?ng,66,120,,,,,,,,,,,,
Ti?n Giang,?à N?ng,72,126,,,,,,,,,,,,
Trà Vinh,?à N?ng,66,120,,,,,,,,,,,,
Tuyên Quang,?à N?ng,66,120,,,,,,,,,,,,
V?nh Long,?à N?ng,66,120,,,,,,,,,,,,
V?nh Phúc,?à N?ng,66,120,,,,,,,,,,,,
Yên Bái,?à N?ng,78,132,,,,,,,,,,,,
Qu?ng Bình,?à N?ng,66,120,,,,,,,,,,,,
Qu?ng Ngãi,?à N?ng,66,120,,,,,,,,,,,,
Qu?ng Tr?,?à N?ng,66,120,,,,,,,,,,,,
An Giang,??k L?k,84,120,,,,,,,,,,,,
Bà R?a - V?ng Tàu,??k L?k,84,120,,,,,,,,,,,,
B?c Giang,??k L?k,84,120,,,,,,,,,,,,
B?c K?n,??k L?k,84,120,,,,,,,,,,,,
B?c Liêu,??k L?k,84,120,,,,,,,,,,,,
B?c Ninh,??k L?k,84,120,,,,,,,,,,,,
B?n Tre,??k L?k,84,120,,,,,,,,,,,,
Bình ??nh,??k L?k,84,120,,,,,,,,,,,,
Bình D??ng,??k L?k,84,120,,,,,,,,,,,,
Bình Thu?n,??k L?k,84,120,,,,,,,,,,,,
Cà Mau,??k L?k,84,120,,,,,,,,,,,,
C?n Th?,??k L?k,84,120,,,,,,,,,,,,
Cao B?ng,??k L?k,84,120,,,,,,,,,,,,
?à N?ng,??k L?k,84,120,,,,,,,,,,,,
?i?n Biên,??k L?k,84,120,,,,,,,,,,,,
??k L?k,??k L?k,24,72,,,,,,,,,,,,
??ng Nai,??k L?k,84,120,,,,,,,,,,,,
??ng Tháp,??k L?k,84,120,,,,,,,,,,,,
Hà Giang,??k L?k,84,120,,,,,,,,,,,,
Hà Nam,??k L?k,84,120,,,,,,,,,,,,
Hà N?i,??k L?k,84,120,,,,,,,,,,,,
Hà T?nh,??k L?k,84,120,,,,,,,,,,,,
H?i D??ng,??k L?k,84,120,,,,,,,,,,,,
H?i Phòng,??k L?k,84,120,,,,,,,,,,,,
H?u Giang,??k L?k,84,120,,,,,,,,,,,,
TP. H? Chí Minh,??k L?k,72,108,,,,,,,,,,,,
Hòa Bình,??k L?k,84,120,,,,,,,,,,,,
H?ng Yên,??k L?k,84,120,,,,,,,,,,,,
Khánh Hòa,??k L?k,72,120,,,,,,,,,,,,
Kiên Giang,??k L?k,84,120,,,,,,,,,,,,
Lai Châu,??k L?k,84,120,,,,,,,,,,,,
L?ng S?n,??k L?k,84,120,,,,,,,,,,,,
Lào Cai,??k L?k,84,120,,,,,,,,,,,,
Long An,??k L?k,84,120,,,,,,,,,,,,
Nam ??nh,??k L?k,78,114,,,,,,,,,,,,
Ngh? An,??k L?k,84,120,,,,,,,,,,,,
Ninh Bình,??k L?k,84,120,,,,,,,,,,,,
Ninh Thu?n,??k L?k,84,120,,,,,,,,,,,,
Phú Th?,??k L?k,84,120,,,,,,,,,,,,
Phú Yên,??k L?k,84,120,,,,,,,,,,,,
Qu?ng Bình,??k L?k,84,120,,,,,,,,,,,,
Qu?ng Nam,??k L?k,84,120,,,,,,,,,,,,
Qu?ng Ngãi,??k L?k,84,120,,,,,,,,,,,,
Qu?ng Ninh,??k L?k,84,120,,,,,,,,,,,,
Qu?ng Tr?,??k L?k,84,120,,,,,,,,,,,,
Sóc Tr?ng,??k L?k,84,120,,,,,,,,,,,,
S?n La,??k L?k,84,120,,,,,,,,,,,,
Tây Ninh,??k L?k,84,120,,,,,,,,,,,,
Thái Bình,??k L?k,84,120,,,,,,,,,,,,
Thái Nguyên,??k L?k,84,120,,,,,,,,,,,,
Thanh Hóa,??k L?k,84,120,,,,,,,,,,,,
Th?a Thiên Hu?,??k L?k,84,120,,,,,,,,,,,,
Ti?n Giang,??k L?k,84,120,,,,,,,,,,,,
Trà Vinh,??k L?k,84,120,,,,,,,,,,,,
Tuyên Quang,??k L?k,84,120,,,,,,,,,,,,
V?nh Long,??k L?k,84,120,,,,,,,,,,,,
V?nh Phúc,??k L?k,84,120,,,,,,,,,,,,
Yên Bái,??k L?k,84,120,,,,,,,,,,,,
Bình Ph??c,??k L?k,84,120,,,,,,,,,,,,
??k Nông,??k L?k,84,120,,,,,,,,,,,,
Gia Lai,??k L?k,84,120,,,,,,,,,,,,
Kon Tum,??k L?k,84,120,,,,,,,,,,,,
Lâm ??ng,??k L?k,84,120,,,,,,,,,,,,
An Giang,??k Nông,72,126,,,,,,,,,,,,
Bà R?a - V?ng Tàu,??k Nông,78,132,,,,,,,,,,,,
B?c Giang,??k Nông,84,138,,,,,,,,,,,,
B?c K?n,??k Nông,84,138,,,,,,,,,,,,
B?c Liêu,??k Nông,84,138,,,,,,,,,,,,
B?c Ninh,??k Nông,84,138,,,,,,,,,,,,
B?n Tre,??k Nông,78,132,,,,,,,,,,,,
Bình ??nh,??k Nông,84,138,,,,,,,,,,,,
Bình Thu?n,??k Nông,78,132,,,,,,,,,,,,
Cà Mau,??k Nông,84,138,,,,,,,,,,,,
C?n Th?,??k Nông,72,126,,,,,,,,,,,,
Cao B?ng,??k Nông,84,138,,,,,,,,,,,,
?à N?ng,??k Nông,78,132,,,,,,,,,,,,
?i?n Biên,??k Nông,84,138,,,,,,,,,,,,
??ng Nai,??k Nông,78,132,,,,,,,,,,,,
??ng Tháp,??k Nông,72,126,,,,,,,,,,,,
??k Nông,??k Nông,24,78,,,,,,,,,,,,
Hà Giang,??k Nông,84,138,,,,,,,,,,,,
Hà Nam,??k Nông,84,138,,,,,,,,,,,,
Hà N?i,??k Nông,84,138,,,,,,,,,,,,
Hà T?nh,??k Nông,84,138,,,,,,,,,,,,
H?i D??ng,??k Nông,84,138,,,,,,,,,,,,
H?i Phòng,??k Nông,84,138,,,,,,,,,,,,
H?u Giang,??k Nông,72,126,,,,,,,,,,,,
Hòa Bình,??k Nông,84,138,,,,,,,,,,,,
H?ng Yên,??k Nông,84,138,,,,,,,,,,,,
Khánh Hòa,??k Nông,84,138,,,,,,,,,,,,
Kiên Giang,??k Nông,78,132,,,,,,,,,,,,
Kon Tum,??k Nông,84,138,,,,,,,,,,,,
Lai Châu,??k Nông,84,138,,,,,,,,,,,,
L?ng S?n,??k Nông,84,138,,,,,,,,,,,,
Lào Cai,??k Nông,84,138,,,,,,,,,,,,
Long An,??k Nông,78,132,,,,,,,,,,,,
Nam ??nh,??k Nông,84,138,,,,,,,,,,,,
Ngh? An,??k Nông,84,138,,,,,,,,,,,,
Ninh Bình,??k Nông,84,138,,,,,,,,,,,,
Ninh Thu?n,??k Nông,84,138,,,,,,,,,,,,
Phú Th?,??k Nông,84,138,,,,,,,,,,,,
Phú Yên,??k Nông,84,138,,,,,,,,,,,,
Qu?ng Bình,??k Nông,84,138,,,,,,,,,,,,
Qu?ng Nam,??k Nông,78,132,,,,,,,,,,,,
Qu?ng Ngãi,??k Nông,78,132,,,,,,,,,,,,
Qu?ng Ninh,??k Nông,84,138,,,,,,,,,,,,
Qu?ng Tr?,??k Nông,78,132,,,,,,,,,,,,
Sóc Tr?ng,??k Nông,84,138,,,,,,,,,,,,
S?n La,??k Nông,84,138,,,,,,,,,,,,
Tây Ninh,??k Nông,78,132,,,,,,,,,,,,
Thái Bình,??k Nông,84,138,,,,,,,,,,,,
Thái Nguyên,??k Nông,84,138,,,,,,,,,,,,
Thanh Hóa,??k Nông,84,138,,,,,,,,,,,,
Th?a Thiên Hu?,??k Nông,78,132,,,,,,,,,,,,
Trà Vinh,??k Nông,78,132,,,,,,,,,,,,
Tuyên Quang,??k Nông,84,138,,,,,,,,,,,,
V?nh Long,??k Nông,72,126,,,,,,,,,,,,
V?nh Phúc,??k Nông,84,138,,,,,,,,,,,,
Yên Bái,??k Nông,84,138,,,,,,,,,,,,
Bình D??ng,??k Nông,78,132,,,,,,,,,,,,
Bình Ph??c,??k Nông,72,126,,,,,,,,,,,,
??k L?k,??k Nông,66,120,,,,,,,,,,,,
Gia Lai,??k Nông,84,138,,,,,,,,,,,,
TP. H? Chí Minh,??k Nông,66,120,,,,,,,,,,,,
Lâm ??ng,??k Nông,78,132,,,,,,,,,,,,
Ti?n Giang,??k Nông,72,126,,,,,,,,,,,,
An Giang,?i?n Biên,84,120,,,,,,,,,,,,
Bà R?a - V?ng Tàu,?i?n Biên,84,120,,,,,,,,,,,,
B?c Giang,?i?n Biên,84,120,,,,,,,,,,,,
B?c K?n,?i?n Biên,84,120,,,,,,,,,,,,
B?c Liêu,?i?n Biên,90,126,,,,,,,,,,,,
B?c Ninh,?i?n Biên,84,120,,,,,,,,,,,,
B?n Tre,?i?n Biên,84,120,,,,,,,,,,,,
Bình ??nh,?i?n Biên,84,120,,,,,,,,,,,,
Bình D??ng,?i?n Biên,84,120,,,,,,,,,,,,
Bình Ph??c,?i?n Biên,84,120,,,,,,,,,,,,
Bình Thu?n,?i?n Biên,84,120,,,,,,,,,,,,
Cà Mau,?i?n Biên,90,126,,,,,,,,,,,,
C?n Th?,?i?n Biên,84,120,,,,,,,,,,,,
Cao B?ng,?i?n Biên,84,120,,,,,,,,,,,,
?à N?ng,?i?n Biên,84,120,,,,,,,,,,,,
??k L?k,?i?n Biên,84,120,,,,,,,,,,,,
??k Nông,?i?n Biên,84,120,,,,,,,,,,,,
?i?n Biên,?i?n Biên,24,72,,,,,,,,,,,,
??ng Nai,?i?n Biên,84,120,,,,,,,,,,,,
??ng Tháp,?i?n Biên,84,120,,,,,,,,,,,,
Gia Lai,?i?n Biên,84,120,,,,,,,,,,,,
Hà Giang,?i?n Biên,84,120,,,,,,,,,,,,
Hà Nam,?i?n Biên,84,120,,,,,,,,,,,,
Hà N?i,?i?n Biên,78,114,,,,,,,,,,,,
Hà T?nh,?i?n Biên,84,120,,,,,,,,,,,,
H?i D??ng,?i?n Biên,84,120,,,,,,,,,,,,
H?i Phòng,?i?n Biên,84,120,,,,,,,,,,,,
H?u Giang,?i?n Biên,84,120,,,,,,,,,,,,
TP. H? Chí Minh,?i?n Biên,84,120,,,,,,,,,,,,
Hòa Bình,?i?n Biên,84,120,,,,,,,,,,,,
H?ng Yên,?i?n Biên,84,120,,,,,,,,,,,,
Khánh Hòa,?i?n Biên,84,120,,,,,,,,,,,,
Kiên Giang,?i?n Biên,84,120,,,,,,,,,,,,
Kon Tum,?i?n Biên,84,120,,,,,,,,,,,,
Lâm ??ng,?i?n Biên,84,120,,,,,,,,,,,,
L?ng S?n,?i?n Biên,84,120,,,,,,,,,,,,
Lào Cai,?i?n Biên,84,120,,,,,,,,,,,,
Long An,?i?n Biên,84,120,,,,,,,,,,,,
Nam ??nh,?i?n Biên,84,120,,,,,,,,,,,,
Ngh? An,?i?n Biên,84,120,,,,,,,,,,,,
Ninh Bình,?i?n Biên,84,120,,,,,,,,,,,,
Ninh Thu?n,?i?n Biên,84,120,,,,,,,,,,,,
Phú Th?,?i?n Biên,84,120,,,,,,,,,,,,
Phú Yên,?i?n Biên,84,120,,,,,,,,,,,,
Qu?ng Bình,?i?n Biên,84,120,,,,,,,,,,,,
Qu?ng Nam,?i?n Biên,84,120,,,,,,,,,,,,
Qu?ng Ngãi,?i?n Biên,84,120,,,,,,,,,,,,
Qu?ng Ninh,?i?n Biên,84,120,,,,,,,,,,,,
Qu?ng Tr?,?i?n Biên,84,120,,,,,,,,,,,,
Sóc Tr?ng,?i?n Biên,90,126,,,,,,,,,,,,
Tây Ninh,?i?n Biên,84,120,,,,,,,,,,,,
Thái Bình,?i?n Biên,84,120,,,,,,,,,,,,
Thái Nguyên,?i?n Biên,84,120,,,,,,,,,,,,
Thanh Hóa,?i?n Biên,84,120,,,,,,,,,,,,
Th?a Thiên Hu?,?i?n Biên,84,120,,,,,,,,,,,,
Ti?n Giang,?i?n Biên,84,120,,,,,,,,,,,,
Trà Vinh,?i?n Biên,84,120,,,,,,,,,,,,
Tuyên Quang,?i?n Biên,84,120,,,,,,,,,,,,
V?nh Long,?i?n Biên,84,120,,,,,,,,,,,,
V?nh Phúc,?i?n Biên,84,120,,,,,,,,,,,,
Yên Bái,?i?n Biên,84,120,,,,,,,,,,,,
Lai Châu,?i?n Biên,84,120,,,,,,,,,,,,
S?n La,?i?n Biên,84,120,,,,,,,,,,,,
Bà R?a - V?ng Tàu,??ng Nai,54,102,,,,,,,,,,,,
Bình D??ng,??ng Nai,54,102,,,,,,,,,,,,
TP. H? Chí Minh,??ng Nai,48,96,,,,,,,,,,,,
Long An,??ng Nai,54,102,,,,,,,,,,,,
B?c Giang,??ng Nai,78,114,,,,,,,,,,,,
B?c K?n,??ng Nai,78,114,,,,,,,,,,,,
B?c Ninh,??ng Nai,78,114,,,,,,,,,,,,
Bình ??nh,??ng Nai,84,120,,,,,,,,,,,,
Cà Mau,??ng Nai,72,108,,,,,,,,,,,,
Cao B?ng,??ng Nai,78,114,,,,,,,,,,,,
?à N?ng,??ng Nai,78,114,,,,,,,,,,,,
??k L?k,??ng Nai,66,102,,,,,,,,,,,,
?i?n Biên,??ng Nai,84,120,,,,,,,,,,,,
Gia Lai,??ng Nai,78,114,,,,,,,,,,,,
Hà Giang,??ng Nai,84,120,,,,,,,,,,,,
Hà Nam,??ng Nai,78,114,,,,,,,,,,,,
Hà N?i,??ng Nai,72,108,,,,,,,,,,,,
Hà T?nh,??ng Nai,84,120,,,,,,,,,,,,
??ng Nai,??ng Nai,24,72,,,,,,,,,,,,
H?i D??ng,??ng Nai,78,114,,,,,,,,,,,,
H?i Phòng,??ng Nai,78,114,,,,,,,,,,,,
Hòa Bình,??ng Nai,78,114,,,,,,,,,,,,
H?ng Yên,??ng Nai,78,114,,,,,,,,,,,,
Khánh Hòa,??ng Nai,72,108,,,,,,,,,,,,
Kon Tum,??ng Nai,84,120,,,,,,,,,,,,
Lai Châu,??ng Nai,84,120,,,,,,,,,,,,
L?ng S?n,??ng Nai,78,114,,,,,,,,,,,,
Lào Cai,??ng Nai,84,120,,,,,,,,,,,,
Nam ??nh,??ng Nai,78,114,,,,,,,,,,,,
Ngh? An,??ng Nai,78,114,,,,,,,,,,,,
Ninh Bình,??ng Nai,78,114,,,,,,,,,,,,
Ninh Thu?n,??ng Nai,84,120,,,,,,,,,,,,
Phú Th?,??ng Nai,78,114,,,,,,,,,,,,
Phú Yên,??ng Nai,78,114,,,,,,,,,,,,
Qu?ng Bình,??ng Nai,84,120,,,,,,,,,,,,
Qu?ng Nam,??ng Nai,78,114,,,,,,,,,,,,
Qu?ng Ngãi,??ng Nai,78,114,,,,,,,,,,,,
Qu?ng Ninh,??ng Nai,78,114,,,,,,,,,,,,
Qu?ng Tr?,??ng Nai,78,114,,,,,,,,,,,,
S?n La,??ng Nai,84,120,,,,,,,,,,,,
Thái Bình,??ng Nai,78,114,,,,,,,,,,,,
Thái Nguyên,??ng Nai,78,114,,,,,,,,,,,,
Thanh Hóa,??ng Nai,78,114,,,,,,,,,,,,
Th?a Thiên Hu?,??ng Nai,78,114,,,,,,,,,,,,
Tuyên Quang,??ng Nai,78,114,,,,,,,,,,,,
V?nh Phúc,??ng Nai,78,114,,,,,,,,,,,,
Yên Bái,??ng Nai,78,114,,,,,,,,,,,,
An Giang,??ng Nai,66,102,,,,,,,,,,,,
B?c Liêu,??ng Nai,72,108,,,,,,,,,,,,
B?n Tre,??ng Nai,66,102,,,,,,,,,,,,
Bình Ph??c,??ng Nai,54,102,,,,,,,,,,,,
Bình Thu?n,??ng Nai,72,108,,,,,,,,,,,,
C?n Th?,??ng Nai,66,102,,,,,,,,,,,,
??k Nông,??ng Nai,66,102,,,,,,,,,,,,
??ng Tháp,??ng Nai,66,102,,,,,,,,,,,,
H?u Giang,??ng Nai,66,102,,,,,,,,,,,,
Kiên Giang,??ng Nai,66,102,,,,,,,,,,,,
Lâm ??ng,??ng Nai,66,102,,,,,,,,,,,,
Sóc Tr?ng,??ng Nai,72,108,,,,,,,,,,,,
Tây Ninh,??ng Nai,66,102,,,,,,,,,,,,
Ti?n Giang,??ng Nai,66,102,,,,,,,,,,,,
Trà Vinh,??ng Nai,66,102,,,,,,,,,,,,
V?nh Long,??ng Nai,66,102,,,,,,,,,,,,
An Giang,??ng Tháp,54,102,,,,,,,,,,,,
C?n Th?,??ng Tháp,54,102,,,,,,,,,,,,
Ti?n Giang,??ng Tháp,54,102,,,,,,,,,,,,
V?nh Long,??ng Tháp,54,102,,,,,,,,,,,,
B?c Giang,??ng Tháp,84,120,,,,,,,,,,,,
B?c K?n,??ng Tháp,84,120,,,,,,,,,,,,
B?c Ninh,??ng Tháp,78,114,,,,,,,,,,,,
Bình ??nh,??ng Tháp,84,120,,,,,,,,,,,,
Bình Thu?n,??ng Tháp,78,114,,,,,,,,,,,,
Cao B?ng,??ng Tháp,84,120,,,,,,,,,,,,
?à N?ng,??ng Tháp,84,120,,,,,,,,,,,,
??k L?k,??ng Tháp,84,120,,,,,,,,,,,,
??k Nông,??ng Tháp,66,102,,,,,,,,,,,,
?i?n Biên,??ng Tháp,84,120,,,,,,,,,,,,
Gia Lai,??ng Tháp,78,114,,,,,,,,,,,,
Hà Giang,??ng Tháp,84,120,,,,,,,,,,,,
Hà Nam,??ng Tháp,78,114,,,,,,,,,,,,
Hà N?i,??ng Tháp,84,120,,,,,,,,,,,,
Hà T?nh,??ng Tháp,84,120,,,,,,,,,,,,
??ng Tháp,??ng Tháp,24,72,,,,,,,,,,,,
H?i D??ng,??ng Tháp,78,114,,,,,,,,,,,,
H?i Phòng,??ng Tháp,78,114,,,,,,,,,,,,
Hòa Bình,??ng Tháp,78,114,,,,,,,,,,,,
H?ng Yên,??ng Tháp,78,114,,,,,,,,,,,,
Khánh Hòa,??ng Tháp,78,114,,,,,,,,,,,,
Kon Tum,??ng Tháp,84,120,,,,,,,,,,,,
Lai Châu,??ng Tháp,84,120,,,,,,,,,,,,
Lâm ??ng,??ng Tháp,78,114,,,,,,,,,,,,
L?ng S?n,??ng Tháp,84,120,,,,,,,,,,,,
Lào Cai,??ng Tháp,84,120,,,,,,,,,,,,
Nam ??nh,??ng Tháp,78,114,,,,,,,,,,,,
Ngh? An,??ng Tháp,78,114,,,,,,,,,,,,
Ninh Bình,??ng Tháp,78,114,,,,,,,,,,,,
Ninh Thu?n,??ng Tháp,84,120,,,,,,,,,,,,
Phú Th?,??ng Tháp,78,114,,,,,,,,,,,,
Phú Yên,??ng Tháp,84,120,,,,,,,,,,,,
Qu?ng Bình,??ng Tháp,84,120,,,,,,,,,,,,
Qu?ng Nam,??ng Tháp,84,120,,,,,,,,,,,,
Qu?ng Ngãi,??ng Tháp,84,120,,,,,,,,,,,,
Qu?ng Ninh,??ng Tháp,78,114,,,,,,,,,,,,
Qu?ng Tr?,??ng Tháp,84,120,,,,,,,,,,,,
S?n La,??ng Tháp,84,120,,,,,,,,,,,,
Thái Bình,??ng Tháp,78,114,,,,,,,,,,,,
Thái Nguyên,??ng Tháp,78,114,,,,,,,,,,,,
Thanh Hóa,??ng Tháp,78,114,,,,,,,,,,,,
Th?a Thiên Hu?,??ng Tháp,84,120,,,,,,,,,,,,
Tuyên Quang,??ng Tháp,78,114,,,,,,,,,,,,
V?nh Phúc,??ng Tháp,78,114,,,,,,,,,,,,
Yên Bái,??ng Tháp,84,120,,,,,,,,,,,,
Bà R?a - V?ng Tàu,??ng Tháp,66,102,,,,,,,,,,,,
B?c Liêu,??ng Tháp,66,102,,,,,,,,,,,,
B?n Tre,??ng Tháp,66,102,,,,,,,,,,,,
Bình D??ng,??ng Tháp,66,102,,,,,,,,,,,,
Bình Ph??c,??ng Tháp,78,114,,,,,,,,,,,,
Cà Mau,??ng Tháp,66,102,,,,,,,,,,,,
??ng Nai,??ng Tháp,66,102,,,,,,,,,,,,
H?u Giang,??ng Tháp,66,102,,,,,,,,,,,,
TP. H? Chí Minh,??ng Tháp,66,102,,,,,,,,,,,,
Kiên Giang,??ng Tháp,66,102,,,,,,,,,,,,
Long An,??ng Tháp,66,102,,,,,,,,,,,,
Sóc Tr?ng,??ng Tháp,66,102,,,,,,,,,,,,
Tây Ninh,??ng Tháp,66,102,,,,,,,,,,,,
Trà Vinh,??ng Tháp,66,102,,,,,,,,,,,,
Kon Tum,Gia Lai,54,102,,,,,,,,,,,,
An Giang,Gia Lai,90,126,,,,,,,,,,,,
Bà R?a - V?ng Tàu,Gia Lai,84,120,,,,,,,,,,,,
B?c Giang,Gia Lai,84,120,,,,,,,,,,,,
B?c K?n,Gia Lai,84,120,,,,,,,,,,,,
B?c Liêu,Gia Lai,90,126,,,,,,,,,,,,
B?c Ninh,Gia Lai,84,120,,,,,,,,,,,,
B?n Tre,Gia Lai,84,120,,,,,,,,,,,,
Bình ??nh,Gia Lai,84,120,,,,,,,,,,,,
Bình D??ng,Gia Lai,84,120,,,,,,,,,,,,
Bình Ph??c,Gia Lai,84,120,,,,,,,,,,,,
Bình Thu?n,Gia Lai,84,120,,,,,,,,,,,,
Cà Mau,Gia Lai,90,126,,,,,,,,,,,,
C?n Th?,Gia Lai,90,126,,,,,,,,,,,,
Cao B?ng,Gia Lai,84,120,,,,,,,,,,,,
?à N?ng,Gia Lai,72,108,,,,,,,,,,,,
?i?n Biên,Gia Lai,84,120,,,,,,,,,,,,
??ng Nai,Gia Lai,84,120,,,,,,,,,,,,
??ng Tháp,Gia Lai,90,126,,,,,,,,,,,,
Hà Giang,Gia Lai,84,120,,,,,,,,,,,,
Gia Lai,Gia Lai,24,72,,,,,,,,,,,,
Hà Nam,Gia Lai,84,120,,,,,,,,,,,,
Hà N?i,Gia Lai,84,120,,,,,,,,,,,,
Hà T?nh,Gia Lai,84,120,,,,,,,,,,,,
H?i D??ng,Gia Lai,84,120,,,,,,,,,,,,
H?i Phòng,Gia Lai,84,120,,,,,,,,,,,,
H?u Giang,Gia Lai,90,126,,,,,,,,,,,,
TP. H? Chí Minh,Gia Lai,84,120,,,,,,,,,,,,
Hòa Bình,Gia Lai,84,120,,,,,,,,,,,,
H?ng Yên,Gia Lai,84,120,,,,,,,,,,,,
Khánh Hòa,Gia Lai,84,120,,,,,,,,,,,,
Kiên Giang,Gia Lai,90,126,,,,,,,,,,,,
Lai Châu,Gia Lai,84,120,,,,,,,,,,,,
Lâm ??ng,Gia Lai,84,120,,,,,,,,,,,,
L?ng S?n,Gia Lai,84,120,,,,,,,,,,,,
Lào Cai,Gia Lai,84,120,,,,,,,,,,,,
Long An,Gia Lai,84,120,,,,,,,,,,,,
Nam ??nh,Gia Lai,84,120,,,,,,,,,,,,
Ngh? An,Gia Lai,84,120,,,,,,,,,,,,
Ninh Bình,Gia Lai,84,120,,,,,,,,,,,,
Ninh Thu?n,Gia Lai,84,120,,,,,,,,,,,,
Phú Th?,Gia Lai,84,120,,,,,,,,,,,,
Phú Yên,Gia Lai,84,120,,,,,,,,,,,,
Qu?ng Bình,Gia Lai,78,114,,,,,,,,,,,,
Qu?ng Nam,Gia Lai,78,114,,,,,,,,,,,,
